x		f(x)		fa'(x)		fd'(x)		fa''(x)		fd''(x)
1.880000	-0.923838	1.439266	0.015084	6.947262	6.870181
1.890000	-0.908754	1.577515	0.016466	6.870181	6.781392
1.900000	-0.892288	1.715570	0.017844	6.781392	6.680754
1.910000	-0.874444	1.853182	0.019217	6.680754	6.568145
1.920000	-0.855227	1.990093	0.020582	6.568145	6.443464
1.930000	-0.834646	2.126039	0.021935	6.443464	6.306633
1.940000	-0.812710	2.260751	0.023275	6.306633	6.157598
1.950000	-0.789436	2.393950	0.024598	6.157598	5.996326
1.960000	-0.764837	2.525355	0.025902	5.996326	5.822811
1.970000	-0.738935	2.654678	0.027184	5.822811	5.637074
1.980000	-0.711752	2.781627	0.028440	5.637074	5.439162
1.990000	-0.683312	2.905904	0.029668	5.439162	5.229149
